Sample,SIO2,TIO2,AL2O3,FE2O3,FEO,MNO,MGO,CAO,NA2O,K2O,P2O5,S,CL,H2O,CO2,SUM,CO2obsvol,CO2riker,CO2vbg,FO,TcCO2,TcMGO,Teqolv,Ti,OLV ADD,KD,Pglass,Dglass,Pobsvol,Dobsvol,VBvol riker,Priker,Driker,VBvol vbg,Pvbg,Dvbg,Tg,aMgO,Rmi,CR,Initial density,,Error Messages,,SIO2 1sig,TIO2 1sig,AL2O3 1sig,FE2O3 1sig,FEO 1sig,MNO 1sig,MGO 1sig,CAO 1sig,NA2O 1sig,K2O 1sig,P2O5 1sig,S 1sig,CL 1sig,H2O 1sig,CO2 1sig,CO2obsvol 1sig,CO2riker 1sig,CO2vbg 1sig,FO 1sig,TcCO2 1sig,TcMGO 1sig,Teqolv 1sig,Ti 1sig,OLV ADD 1sig,KD 1sig,Pglass 1sig,Dglass 1sig,Pobsvol 1sig,Dobsvol 1sig,VBvol riker 1sig,Priker 1sig,Driker 1sig,VBvol vbg 1sig,Pvbg 1sig,Dvbg 1sig,Tg 1sig,aMgO 1sig,Rmi 1sig,CR 1sig,Initial density 1sig,,SIO2norm100,TIO2norm100,AL2O3norm100,FE2O3norm100,FEOnorm100,MNOnorm100,MGOnorm100,CAOnorm100,NA2Onorm100,K2Onorm100,P2O5norm100,Snorm100,CLnorm100,H2Onorm100,CO2norm100,,SIO2normANHYD,TIO2normANHYD,AL2O3normANHYD,FE2O3normANHYD,FEOnormANHYD,MNOnormANHYD,MGOnormANHYD,CAOnormANHYD,NA2OnormANHYD,K2OnormANHYD,P2O5normANHYD,,SIO2normANHYD-FEOT,TIO2normANHYD-FEOT,AL2O3normANHYD-FEOT,FEOTnormANHYD-FEOT,MNOnormANHYD-FEOT,MGOnormANHYD-FEOT,CAOnormANHYD-FEOT,NA2OnormANHYD-FEOT,K2OnormANHYD-FEOT,P2O5normANHYD-FEOT
VF134D-15,49.62246071292907,0.8371601286058824,18.222403049976666,2.165939481716977,7.713749516632398,0.16148870553935277,4.399430585607022,7.264048109476189,2.4837725913895676,1.0426734457438758,0.1595218593379822,0.0,0.0,4.015145655072734,0.0,98.08779384202772,0,0,0,75.7558662,824.561043115665,0,1051.8383654387128,1047.7943165270317,-0.37000000000000016,0.32538915964046056,160.15625,6.401600400100025,0,0,0,0,0,0,0,0,487.93585390373323,32.53559094023773,32.53559094023773,10.0,0,,['Intermediate SiO2 outside VolatileCalc calibration [1]'],,2.478895584,0.041700113,0.907683288,,,0.008043977,0.226410258,0.361832358,0.123720174,0.051937017,0.007946006,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,50.58984280230321,0.8534804340223462,18.577645939640764,2.2081641322316456,7.864127853722085,0.16463690252778385,4.485196794916593,7.4056595881594385,2.53219334853196,1.063000201047565,0.16263171296817547,0.0,0.0,4.093420289928432,0.0,,52.74908453125718,0.8899081132936267,19.370564559596993,2.302411512230955,8.199779282605611,0.17166382434394603,4.676630955327023,7.721742982125904,2.640270726145021,1.1083704624448563,0.16957305062886815,,52.87100155036115,0.8919649251873935,19.415335033064974,10.295337799915625,0.1720605846278065,4.687439880459836,7.739589962695016,2.6463730867721202,1.1109321983317433,0.16996497858433413
VF136-6,50.720908928076156,0.9122391126851876,16.56974091066283,2.199113854347325,7.748113886588943,0.19680621676637716,4.057709245787405,7.487296326807556,1.6819085223257784,0.7664511868185614,0.18162259206996376,0.0,0.0,4.028371669827303,0.0,96.5502824527634,0,0,0,72.79178258,835.5358361713578,0,1045.9963038367596,1038.4304646416062,-0.6800000000000004,0.3490730308571581,160.8203125,6.431607901975494,0,0,0,0,0,0,0,0,495.7381168533493,35.00559633358982,35.00559633358982,10.0,0,,['Intermediate SiO2 outside VolatileCalc calibration [1]'],,2.53114597,0.045290712,0.822652043,,,0.00977206,0.214186166,0.371728179,0.083503145,0.038052655,0.009017172,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,52.533154372584086,0.9448331889981728,17.16177362688656,2.2776876446977017,8.024952066173041,0.20383805387898615,4.202690186610912,7.754815559934449,1.7420026949674035,0.7938362968472336,0.18811192205348692,0.0,0.0,4.172304386367961,0.0,,54.820429559730485,0.9859708959376926,17.908991254554596,2.376857368960553,8.374355675345537,0.21271309152715245,4.385673848983858,8.09245752000665,1.8178488836786697,0.8283996518583776,0.19630224941642752,,54.95124062220032,0.9883235936727846,17.951725216922014,10.5382499438784,0.21322066189329839,4.396138828197614,8.111767528605373,1.822186586717361,0.8303763572486768,0.1967706606641614
seg 10.1,50.09334088164708,0.8716002691472389,17.974796314164774,2.364285372656853,6.380155712152336,0.17752296361211445,5.358385283889537,10.35596050423615,2.325176010636115,0.36458650840287704,0.14796099883405042,1247.7542147250856,546.5980030976694,3.9415958966208633,511.8647923550999,100.58598841701777,2099.4699356319616,511.8647923550999,1477.7672217249055,82.31,823.5614969202803,1038.5666340802513,1084.7817757805133,1069.5495051796602,-2.1799999999999975,0.3219054463834772,256.484375,9.882470617654414,535.9375,19.53488372093023,0,256.484375,9.882470617654414,0.9947105568202604,441.796875,16.31407851962991,498.02951675353324,53.84840902536178,37.0,6.17,2491.473373368439,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.493533334,0.042633333,0.879216667,,,0.008683333,0.310366667,0.50655,0.113733333,0.017833333,0.007237344,61.0324747,26.73621808,0.192798669,25.03728268,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.80150980270327,0.8665225473886937,17.870079716911828,2.3505116466667326,6.342986545701528,0.17648875992163537,5.327168692397093,10.29562930902617,2.3116301258543155,0.36246252001953183,0.14709901564084787,1240.4851156326488,543.4136619819631,3.918633160196693,508.88279810202613,,51.956624511130876,0.9040205167165266,18.643391044043522,2.452227884630805,6.617473477004518,0.18412614930774227,5.557697036793528,10.741163234489536,2.41166380162859,0.37814775348418933,0.1534645907701707,,52.08454306322196,0.9062462385883205,18.689291554533977,8.845828616774115,0.18457947264510627,5.5713802305074545,10.767608255921509,2.4176013802249194,0.37907876302449983,0.15384242455812905
seg 12.1,52.27658375739742,0.568953067562775,18.270561174692375,2.188386398929117,5.4841631724640445,0.18352477813861545,4.644703564396541,9.652773202097565,2.5551690140844143,0.42901214231544726,0.130806186570056,427.9117078966964,413.9743645940467,4.216674355351672,184.60217980388,100.7039596392295,600.7156050006762,184.60217980388,548.1058303833817,82.52,849.7679356125958,1063.9955059509707,1090.5123284105057,1037.2717681320519,-4.809999999999942,0.31991922211730645,197.65625,7.781945486371593,310.46875,11.812953238309577,0,197.65625,7.781945486371593,0.8775700457594521,300.0390625,11.432858214553638,489.27773607904874,59.86670403000138,48.5,6.17,2429.7711786497102,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.58485,0.0270875,0.86985,,,0.0087375,0.32985,0.4595625,0.12165,0.020425,0.006227601,20.37260901,19.7090608,0.200753231,8.78879442,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,51.91115021164762,0.5649758654982796,18.142842883384528,2.173088731335868,5.445826750120831,0.1822418689355318,4.612235289492216,9.58529658285383,2.5373073941067172,0.42601318146017014,0.12989180071833054,424.92043950375336,411.0805236230075,4.187198170218776,183.31173914632024,,54.23746530374216,0.5902943544398503,18.955885342298245,2.2704722239295827,5.689872757695051,0.19040874654058854,4.8189252302562195,10.01484630409834,2.651012762994289,0.4451042801821483,0.13571269382353837,,54.36107943330183,0.5916397108719667,18.9990882326527,7.750574820420508,0.190842712459393,4.82990817801042,10.037671421415714,2.6570547605934376,0.44611872984069834,0.13602200043333745
seg 15.1,50.14331682429647,0.652309790080673,18.13639978853871,2.384252820275378,6.891715772478469,0.08253309844008513,5.678587471401744,10.310671056930637,2.218449911082288,0.29234615592030155,0.10212254115664618,802.0392777218382,580.5964091488275,3.8648637083985924,48.89825257102106,100.90072233294414,279.4108721078267,61.678491056709525,247.38203253865856,81.95,807.5459595396661,1036.421145105996,1058.851915845895,1067.854843552164,0.5700000000000003,0.3233989008108685,162.65625,6.501625406351588,212.3828125,8.312078019504876,0.10847243322518088,163.3203125,6.521630407601901,1.6241932053862884,205.390625,8.062015503875969,496.945981775076,42.14651191343128,35.0,6.17,2464.137867627439,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.5101,0.0328,0.91195,,,0.00415,0.2732,0.51845,0.11155,0.0147,0.005135013,40.32882644,29.19404631,0.19433639,2.45874385,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.69569658662855,0.646486739637238,17.97449945768839,2.3629690304971365,6.830194683579902,0.08179634053337002,5.627895757439669,10.218629578198962,2.1986462136138374,0.2897364351422987,0.10121091187005617,794.8796194692571,575.4135309686108,3.8303627754473593,48.46174679470629,,51.75138490039788,0.6732289995703987,18.71802396823857,2.4607144723650105,7.112729235989869,0.08517988866515712,5.8606965899929175,10.641328500831499,2.2895943567706687,0.30172153334405055,0.10539755383400429,,51.87924018413116,0.6748922571802812,18.764268107791384,9.350038807520935,0.08539033132006603,5.875175835849436,10.667618619973071,2.2952509539164736,0.30246695672408935,0.10565794559310746
seg 16.1,50.33212046954071,0.6390012509451514,18.80370296622405,2.0745810846854047,6.2550958377099155,0.1402566061168943,5.0841822752957055,10.289734648757609,2.630056568548617,0.3148417521924691,0.1035918736614967,903.8021865714984,602.3590083913409,4.049511098321979,203.8611781754121,100.88767866931381,951.9276047920018,385.59031350890893,678.5379505000204,82.0,871.7443377067467,1098.3795611616906,1023.3396728472914,1053.5151705375104,1.9700000000000015,0.31799831116318183,222.8515625,8.682170542635658,361.40625,13.563390847711927,0.4130762166904716,251.3671875,9.7024256064016,1.0798825362742415,310.46875,11.812953238309577,489.57928676762515,31.505025657377043,58.0,6.17,2459.798325720521,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.52705,0.032575,0.958575,,,0.00715,0.216975,0.52455,0.134075,0.01605,0.005280906,46.07401971,30.70705209,0.20643594,10.3924333,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.88926411372554,0.6333788817162181,18.638255150917075,2.0563275040606253,6.200059234401313,0.13902253274814916,5.0394481688497015,10.199198538886943,2.6069155354137212,0.31207155952556576,0.10268040163858523,895.849917940872,597.0590426267341,4.013880735223701,202.06746836114775,,52.06744223418894,0.6610323668222108,19.45200617119265,2.1461072925065263,6.4707554174351,0.14509229233396181,5.259471773839653,10.644498173955197,2.7207341391155158,0.32569668419022213,0.10716345442003583,,52.17959655175628,0.6624562438326738,19.49390618363485,8.420021594646753,0.14540482404922844,5.270800781800263,10.667426637066121,2.726594655160883,0.32639824139721924,0.1073942866557462
seg 2.1,50.80039028534044,0.6543009767197837,18.291518615751002,1.9731957686964865,6.281710664688145,0.08287169955508306,5.329346884435221,10.323308341088426,2.5102415969882714,0.32329599070616705,0.17706447885940008,707.8619184175732,550.796691239433,3.9184240771715744,99.6097813209407,100.8014962190978,425.13596899058496,283.724189825842,431.68723931383556,82.54,849.3590944767483,1078.7639922937533,1007.7952150294817,1059.5804080360354,3.799999999999963,0.3198985351714798,196.0546875,7.721930482620655,248.671875,9.602400600150037,0.7920080581083889,218.515625,8.532133033258315,1.4240015057585929,250.0,9.65241310327582,491.7572413697866,27.385786073326702,49.5,6.17,2454.2719058652306,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.561175,0.03395,0.9491,,,0.0043,0.19545,0.53565,0.13025,0.016775,0.009187422,36.72913993,28.57942802,0.203316978,5.168496145,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,50.396464527592826,0.6490984769686585,18.146078482796867,1.9575064286820039,6.2317633173167275,0.08221276733329105,5.28697200372064,10.241225307459848,2.490282080270037,0.32072538884092033,0.17565659786888516,702.233543120228,546.4171782155346,3.887267772945211,98.81776070509227,,52.508358378918395,0.676299335109498,18.9065007055206,2.039536901045801,6.492909069427011,0.08565794229663744,5.508525713320146,10.670389951440427,2.5946388335202384,0.3341655772153705,0.1830175921858765,,52.61583447426294,0.677683610186185,18.945199246766066,8.345226718884913,0.08583327021503961,5.519800772245057,10.69223050946185,2.599949638490444,0.33484955996681154,0.18339219952068503
seg 20,57.83919544352527,1.1432020923577133,16.43878242837317,2.79226394709684,4.3787285559113105,0.2090074797678068,2.457932419593142,7.820574516839741,3.1684374851065016,1.0117121178564934,0.32311946539205644,682.272038928919,904.8565433985382,2.81694047717995,53.59950270341379,100.56396923750309,282.5807803349937,53.59950270341379,161.84110312436445,74.93,951.0247912697249,1110.325051025949,1065.1565161651433,975.0872361934382,-6.879999999999898,0.3349829639460656,80.078125,3.3108277069267316,150.625,6.0315078769692425,0,80.078125,3.3108277069267316,0.6348344834940716,122.8125,4.961240310077519,515.3080022196718,37.5702435181296,53.5,6.17,2425.3389009625816,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.796033334,0.0526,0.756366667,,,0.009616667,0.214166667,0.359833333,0.145783333,0.04655,0.014867086,31.39209549,41.63345615,0.129610565,2.466172745,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,57.51482949815333,1.136790941154878,16.346592674310127,2.776604750457212,4.354172363234805,0.20783535231608788,2.4441481757628467,7.776716229616793,3.150668682958969,1.006038370926988,0.32130739055152197,678.4458132490665,899.7820494351491,2.8011428929651223,53.29891322887945,,59.271821476777575,1.171518203365504,16.845956620221205,2.861425870800095,4.487185813548459,0.2141844113340866,2.5188132452215375,8.01428327371126,3.2469168967077247,1.0367713377692815,0.3311228505432765,,59.442171035291764,1.1748851930034527,16.89437256563176,7.082327930921445,0.21479998580104775,2.52605241408142,8.03731664072225,3.256248664250977,1.0397510595876562,0.33207451070823546
seg 22.1,50.122914080053526,0.6427848779966099,18.834174792407453,2.2631506025779364,6.133198215726569,0.1937532420157699,5.328824768788071,10.55241341252204,1.8569718616353523,0.34127764066243194,0.12336748611381144,998.9994499528538,668.4293655127186,4.271826492500407,228.42666099847983,100.85424302064638,1195.903344851557,228.42666099847983,925.9847485306612,82.55,781.3702780574498,1019.0223108760193,1070.3138641434516,1055.8408126430563,-1.9500000000000015,0.327471482309808,223.8671875,8.722180545136284,419.6875,15.553888472118029,0,223.8671875,8.722180545136284,1.544194075372723,372.8125,13.953488372093023,495.2945068802246,49.802336316863375,32.5,6.17,2463.9900634700575,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.496333334,0.031516667,0.923466667,,,0.0095,0.304566667,0.5174,0.09105,0.016733333,0.006048885,48.98237922,32.77405274,0.209453794,11.20008758,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.69836922953515,0.6373404417551597,18.67464791595512,2.2439815468295525,6.0812495657431205,0.1921121374894517,5.283689222373302,10.463033677583404,1.8412431703594287,0.3383869933886344,0.12232255423161152,990.537849506583,662.7677185340443,4.235643800951339,226.49187000661684,,51.99859115061521,0.6668388836164034,19.53897878174948,2.347841203082598,6.362711991483397,0.2010037883989179,5.528237644422022,10.94730106501054,1.92646262460226,0.35404877851494265,0.1279840885042259,,52.121150533007786,0.6684106062327846,19.585031667396645,8.495386245387962,0.20147754931473547,5.541267562664562,10.973103580573069,1.931003248958596,0.3548832626552139,0.12828574380864985
seg 23.1,50.036698029519904,0.6128293561063105,17.35673320933406,2.234418348266465,6.533460217853875,0.19256108200755634,5.685601889747083,10.19583703370087,2.122627042797948,0.27027853669955215,0.1385371576415055,883.1058696769625,626.471510603336,3.934098591324903,198.8426835938262,99.48452250138743,847.6718599887078,282.95265197930524,686.7571842016185,82.61,865.369859855521,1076.6242907891578,1056.7431273778204,1073.7895773186874,1.0000000000000007,0.3265333196968902,204.375,8.022005501375343,330.9375,12.513128282070518,0.19244647547901617,218.0078125,8.512128032008002,1.0970098621457063,300.546875,11.452863215803951,494.8348803004485,44.72664806364606,52.5,6.17,2465.3912458735567,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.50725,0.03095,0.876575,,,0.009725,0.265325,0.514925,0.1072,0.01365,0.006996605,44.59989783,31.63897594,0.198685572,10.04224259,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,50.295962398394266,0.6160047218377752,17.446666851209944,2.245995952018871,6.5673132398688026,0.19355883424466439,5.715061747085121,10.248666603952064,2.1336254016481258,0.2716789807135907,0.1392549857587882,887.6816689396549,629.7175629451295,3.9544830616943827,199.8729838513856,,52.460596944168316,0.6425162952855188,18.19753542939915,2.3426589880872286,6.849956864407403,0.20188920748470662,5.961026224133626,10.689748088849623,2.225452240859697,0.28337148402737744,0.14524823329736933,,52.583971701128284,0.6440273396958224,18.240331673468997,8.979058638090587,0.20236400253770181,5.975045129835694,10.714887815601658,2.2306859714181635,0.2840379058755404,0.1455898223475473
seg 24.9,55.62331342383399,0.7800133359118787,16.54879943163274,1.7826318379356667,5.464602223270474,0.11310682332984891,5.043655426486286,8.389788234611816,2.9750028053124535,0.5270712760728945,0.24129893507267314,414.9870324287868,477.0351983279163,3.252632715529261,61.66459587986866,100.83728515166364,96.17725641975233,142.76067914748177,255.30656124016093,82.67,827.8010455748309,1034.5891342849136,1035.913651864479,1067.7048478203462,2.2799999999999954,0.3448195585178436,128.4375,5.181295323830958,129.453125,5.221305326331583,0.4826381880220936,140.13671875,5.631407851962991,1.0556544839192403,165.37109375,6.601650412603151,501.2382680521969,32.35944097022004,32.0,6.17,2427.1606198661066,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.799116667,0.039883333,0.846166667,,,0.005783333,0.208566667,0.428983333,0.152116667,0.02695,0.012338002,21.21895279,24.39157507,0.166312329,3.153009725,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,55.16145475373927,0.7735366285781147,16.411389305793616,1.7678300593421483,5.419227833287534,0.11216766016630789,5.001776296238449,8.320125062860638,2.9503003783153434,0.5226948298738473,0.23929535063319993,411.5412585777457,473.07421814305565,3.2256250360540357,61.1525744541044,,57.055823247705156,0.800101617203757,16.974993347454546,1.8285413219811488,5.605336312747224,0.11601975004337048,5.173548550464888,8.605856881488403,3.0516203327902085,0.540645346626757,0.2475132914945461,,57.16050347924525,0.8015695624156047,17.006137341754457,7.264046711775989,0.11623261130110815,5.183040452067909,8.621646033930286,3.0572191359416783,0.5416372678162956,0.24796740375142154
seg 5.2,50.85368262578609,0.674397907808238,18.87024045757455,1.8226139997581339,5.760486186251654,0.06708501394056224,4.965965289220891,10.145640838195948,2.8298265154394446,0.3728378674088596,0.10443804857462546,862.9593332265098,566.3760206056812,3.787971850049933,191.16881415229747,100.41723701680736,1027.7743743237902,519.8865282570381,592.3187505371164,83.07,899.1213246935041,1120.8415475505385,1002.0634198497622,1052.1127961759596,3.3599999999999723,0.3131581789928418,206.9140625,8.11202800700175,356.796875,13.403350837709427,0.7520909139421528,260.078125,10.012503125781445,0.9094533387006992,274.6875,10.532633158289572,492.3201066814703,23.97129184170325,63.0,6.17,2454.7818768140673,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.56165,0.03485,0.975133334,,,0.003466667,0.184166667,0.524283334,0.146233333,0.019266667,0.005396912,44.59404814,29.2678908,0.195746187,9.878786835,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,50.6423838541529,0.6715957616871697,18.791833970114254,1.815040976932151,5.73655117127699,0.06680627343822841,4.945331535451142,10.103485357297592,2.8180684905379363,0.3712887134570888,0.10400410494977581,859.3737080040071,564.0227090801989,3.7722326988701353,190.37450126246804,,52.71602663930724,0.6990954487037522,19.561299148613156,1.8893610689209919,5.9714444966434606,0.06954177552906986,5.14782696078929,10.517190596300763,2.933459334110865,0.3864917924449748,0.10826273863646495,,52.81596772289254,0.7004208209126833,19.5983842166253,7.686124514667711,0.06967361551861184,5.157586410379281,10.537129493282876,2.939020699850935,0.3872245185435874,0.10846798732649374
seg 6.1,50.025748625420555,0.6680317453976289,18.448527444083446,2.3524141488919654,6.403449309939601,0.20447875242146774,4.90140626163955,10.784813001604595,2.358796354972153,0.29264537901194926,0.10779620940196159,868.6899900536738,589.8201014559318,3.964554859215116,115.99195371255973,100.6701122965222,317.70360905896086,115.99195371255973,277.0375739108393,81.0,942.6626350633618,1143.2712070046105,1061.1095692072213,1043.0301692606722,-1.7100000000000013,0.3200881838955872,178.359375,7.091772943235809,231.40625,8.992248062015504,0,178.359375,7.091772943235809,0.5812923282720736,222.5390625,8.672168042010503,496.55710170747807,43.38391923682014,81.5,6.17,2459.0636602049385,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.492483334,0.032833333,0.906733334,,,0.0205,0.277916667,0.530066667,0.115933333,0.014383333,0.005298115,42.69555784,28.98928104,0.194855338,5.700930395,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.6927513878901,0.6635849808431247,18.32572451071039,2.336755264524755,6.360824641854321,0.20311763616512002,4.86877996838082,10.713023712378607,2.3430949873427735,0.2906973801220833,0.10707866212014304,862.9075405170518,585.8939540254272,3.938164733081436,115.21985132082429,,51.81432351108101,0.6919159417459664,19.108119229725173,2.4365202139282904,6.632392382898191,0.21178949881270465,5.076646660531505,11.170403346801596,2.4431306035704194,0.30310835437338907,0.11165025653175849,,51.941072581321144,0.6936085181680416,19.154861832586473,8.846475440394014,0.21230758184924944,5.089065239035622,11.197728575473388,2.449107030772283,0.30384982313135966,0.11192337726842982
seg 7.5,50.77820719581728,0.7399195061063238,17.874871820236987,2.1142289111564434,6.40816882576926,0.12169085668459353,5.5978955602248135,9.654141296977755,2.446523809490262,0.45988392024177716,0.1673474666518727,845.013848239738,624.332859551017,3.705307953642626,179.96808815006156,100.2331186025941,1292.8940689170713,369.4643228138603,628.5811076428498,82.93,867.4698131566034,1082.94675407473,1041.924903761537,1074.5872747416815,2.3099999999999947,0.3203895602873729,188.8671875,7.471867966991748,393.90625,14.673668417104276,0.4555873586135205,220.15625,8.582145536384097,1.0484907580375167,273.125,10.472618154538635,495.5731751906567,35.490608122143804,49.5,6.17,2465.0118521905333,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.551875,0.03785,0.914375,,,0.006225,0.236125,0.49385,0.12515,0.023525,0.008560528,43.22601836,31.93725607,0.189542112,9.20612591,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,50.66010905750976,0.7381986277808722,17.833299082619156,2.109311713166356,6.393264935890573,0.12140783244216456,5.584876174929207,9.631688040411724,2.4408337719095416,0.4588143386669753,0.16695825589880592,843.0485452518569,622.8808085143814,3.696690280917519,179.54952480686742,,52.694780016457145,0.7678470303963398,18.549541041443945,2.194028374184103,6.650038771160966,0.12628395678248916,5.80918254879717,10.018527238077475,2.5388654122616097,0.47724178045109356,0.17366382998764512,,52.81082571513661,0.7695380014013136,18.590391282201484,8.643321380516118,0.12656206231765327,5.821975668863735,10.040590277200494,2.5444565620970776,0.47829277365828,0.17404627660721492
seg 8.3,49.16362217023354,0.6302062158366759,18.767717252210698,2.086950539852328,6.3096804457402635,0.10764391885409061,5.47268793380806,10.632772730082923,2.460642126896462,0.30042439171096197,0.09610626883475534,924.8230034247706,569.5950796839086,4.0275999749392515,182.56655670661726,100.22375243298154,827.1267246117275,358.9950552060212,592.8185875026708,82.98,899.5390291622401,1120.8810054811142,1031.5179044971032,1062.9129973473355,2.1899999999999973,0.3170511413218444,215.625,8.422105526381596,335.2734375,12.663165791447861,0.4436113110651282,242.5390625,9.3823455863966,1.0236258872193014,290.390625,11.092773193298324,491.7328236545459,33.6334635195925,68.5,6.17,2464.283635870017,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.4687,0.0322,0.958925,,,0.0055,0.23195,0.543275,0.125725,0.01535,0.004910491,47.25326403,29.10311118,0.20578775,9.32812622,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.053862958392706,0.6287992621889581,18.72581777933375,2.08229136226749,6.295593901215656,0.10740360068444937,5.460469999332326,10.609034756698952,2.4551486720095266,0.29975368554659965,0.09589170880328043,922.7583092572681,568.3234421548825,4.018608241227508,182.15897157582222,,51.19693187320733,0.6562702924235907,19.54391273795937,2.173262666481544,6.570636288834255,0.11209585740154501,5.699027430084981,11.072523078149883,2.562409394874408,0.3128493474752211,0.100081033107853,,51.30860953562305,0.65770183782073,19.586544560007564,8.544838822746103,0.11234037602527999,5.711458918421258,11.096675960933451,2.5679988683233317,0.3135317767250996,0.10029934337412667
seg 9.1,49.96558065180981,0.6932392705484527,18.481318023250374,2.255329830357397,6.774410073097242,0.12737965395236586,5.704259204320133,10.924275091653286,2.3285980585984425,0.324818117578533,0.11756080889301597,721.3133338634285,573.4516181878208,2.929590821940983,59.30733210821217,100.76176683441598,789.4246991824332,125.0964939596724,207.21379282801945,82.66,889.9545681276592,1099.4931299537252,1050.1871492171354,1076.5200586435478,2.07,0.3148492278733207,105.64453125,4.301075268817204,254.609375,9.81245311327832,0.40133987618214734,115.83984375,4.6911727931983,0.8230735779275272,134.296875,5.411352838209552,514.8430029493916,28.690456736369224,42.5,6.17,2503.1004301644834,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.5088,0.035375,0.943075,,,0.0065,0.2462,0.55745,0.118825,0.016575,0.005998959,36.80757896,29.26240889,0.149492794,3.026367609,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.587836955974915,0.6879983274684613,18.341597814199833,2.238279360527322,6.723195003348619,0.1264166538104593,5.661134558799537,10.8416867179447,2.310993675235051,0.32236246721667133,0.11667203998735574,715.8601486700592,569.1162791241906,2.907442886303536,58.85896404106651,,51.14353450342829,0.7095825984590464,18.917020750297244,2.3084999211615624,6.934118863307386,0.1303826682680933,5.838738860369436,11.181818219392095,2.3834954703009523,0.33247580408363797,0.1203323409322398,,51.262053978045365,0.7112269775107356,18.960858849920477,9.032298609226359,0.13068481565568285,5.852269490758521,11.20773084419391,2.3890189569671567,0.33324627992199135,0.12061119779978335
